48.270557403564453	4.063359260559082	60618	14315300
48.270561218261718	4.063362598419189	60618	14315500
48.270561218261718	4.063359260559082	60618	14315800
48.270568847656250	4.063361167907714	60618	14320000
48.270595550537109	4.063340663909912	60618	14322700
48.270603179931640	4.063342094421386	60618	14322900
48.270606994628906	4.063343048095703	60618	14323200
48.270629882812500	4.063348293304443	60618	14323400
48.270641326904296	4.063354015350341	60618	14323700
48.270648956298828	4.063357830047607	60618	14323900
48.270652770996093	4.063358306884765	60618	14324200
48.270652770996093	4.063362598419189	60618	14324400
48.270641326904296	4.063374996185302	60618	14324700
48.270610809326171	4.063371658325195	60618	14324900
48.270606994628906	4.063368797302246	60618	14325200
48.270606994628906	4.063372135162353	60618	14325400
48.270599365234375	4.063348770141601	60618	14325700
48.270576477050781	4.063271522521972	60618	14325900
48.270523071289062	4.063205242156982	60618	14330200
48.270492553710937	4.063163757324218	60618	14330400
48.270488739013671	4.063159465789794	60618	14330700
48.270484924316406	4.063166618347167	60618	14330900
48.270481109619140	4.063159465789794	60618	14331200
48.270488739013671	4.063156127929687	60618	14331400
48.270488739013671	4.063158988952636	60618	14331600
48.270488739013671	4.063160896301269	60618	14331800
48.270484924316406	4.063165187835693	60618	14332100
48.270481109619140	4.063170909881591	60618	14332300
48.270484924316406	4.063169002532958	60618	14332600
48.270492553710937	4.063163757324218	60618	14332800
48.270500183105468	4.063160419464111	60618	14333100
48.270496368408203	4.063156127929687	60618	14333300
48.270484924316406	4.063153743743896	60618	14333600
48.270481109619140	4.063155174255371	60618	14333800
48.270481109619140	4.063158512115478	60618	14334100
48.270458221435546	4.063148975372314	60618	14334300
48.270374298095703	4.063052177429199	60618	14334600
48.270202636718750	4.062847137451171	60618	14334800
48.270023345947265	4.062637805938720	60618	14335100
48.269790649414062	4.062409877777099	60618	14335300
48.269584655761718	4.062283039093017	60618	14335600
48.269409179687500	4.062150955200195	60618	14335800
48.269329071044921	4.061973571777343	60618	14340100
48.269203186035156	4.061792373657226	60618	14340300
48.269042968750000	4.061787128448486	60618	14340600
48.268833160400390	4.061884880065917	60618	14340800
48.268669128417968	4.061852931976318	60618	14341100
48.268474578857421	4.061772823333740	60618	14341300
48.268333435058593	4.061708450317382	60618	14341600
48.268207550048828	4.061643600463867	60618	14341800
48.268131256103515	4.061583518981933	60618	14342000
48.268054962158203	4.061398506164550	60618	14342300
48.267948150634765	4.061164855957031	60618	14342500
48.267841339111328	4.060834884643554	60618	14342800
48.267814636230468	4.060468673706054	60618	14343000
48.267807006835937	4.060016632080078	60618	14343200
48.267814636230468	4.059572219848632	60618	14343500
48.267845153808593	4.059012889862060	60618	14343700
48.267879486083984	4.058503627777099	60618	14344000
48.267932891845703	4.057892322540283	60618	14344200
48.267971038818359	4.057370662689208	60618	14344500
48.268001556396484	4.056752204895019	60618	14344700
48.268032073974609	4.056218624114990	60618	14345000
48.268070220947265	4.055580615997314	60618	14345200
48.268100738525390	4.055036067962646	60618	14345500
48.268165588378906	4.054410457611083	60618	14345700
48.268238067626953	4.053911209106445	60618	14350000
48.268333435058593	4.053349018096923	60618	14350200
48.268432617187500	4.052906513214111	60618	14350500
48.268562316894531	4.052431583404541	60618	14350700
48.268699645996093	4.052104949951171	60618	14351000
48.268878936767578	4.051814079284667	60618	14351200
48.269065856933593	4.051632404327392	60618	14351500
48.269325256347656	4.051506519317626	60618	14351700
48.269527435302734	4.051400661468505	60618	14352000
48.269668579101562	4.051271438598632	60618	14352200
48.269699096679687	4.051232337951660	60618	14352400
48.269802093505859	4.051175594329833	60618	14352700
48.269985198974609	4.051043510437011	60618	14352900
48.270126342773437	4.050813198089599	60618	14353200
48.270183563232421	4.050500869750976	60618	14353400
48.270191192626953	4.050287723541259	60618	14353600
48.270259857177734	4.050079822540283	60618	14353800
48.270401000976562	4.049837589263916	60618	14354100
48.270622253417968	4.049527645111083	60618	14354300
48.270870208740234	4.049203395843505	60618	14354600
48.271255493164062	4.048757553100585	60618	14354800
48.271659851074218	4.048411846160888	60618	14355100
48.272186279296875	4.047955036163330	60618	14355300
48.272678375244140	4.047532558441162	60618	14355600
48.273262023925781	4.046996116638183	60618	14355800
48.273754119873046	4.046528339385986	60618	14360100
48.274333953857421	4.046002388000488	60618	14360300
48.274810791015625	4.045574665069580	60618	14360600
48.275363922119140	4.045101165771484	60618	14360800
48.275829315185546	4.044688701629638	60618	14361100
48.276371002197265	4.044200897216796	60618	14361300
48.276836395263671	4.043782711029052	60618	14361600
48.277374267578125	4.043291091918945	60618	14361800
48.277839660644531	4.042886734008789	60618	14362100
48.278377532958984	4.042399883270263	60618	14362300
48.278842926025390	4.041984081268310	60618	14362600
48.279365539550781	4.041525840759277	60618	14362800
48.279769897460937	4.041212558746337	60618	14363000
48.280349731445312	4.040824413299560	60618	14363300
48.280899047851562	4.040525436401367	60618	14363500
48.281494140625000	4.040268421173095	60618	14363800
48.282058715820312	4.040091037750244	60618	14364000
48.282676696777343	4.039956569671630	60618	14364300
48.283237457275390	4.039889335632324	60618	14364500
48.283847808837890	4.039882183074951	60618	14364800
48.284412384033203	4.039920806884765	60618	14365000
48.285030364990234	4.039974689483642	60618	14365300
48.285594940185546	4.040025234222412	60618	14365500
48.286197662353515	4.040088176727294	60618	14365800
48.286754608154296	4.040118694305419	60618	14370000
48.287330627441406	4.040024757385253	60618	14370300
48.287868499755859	4.039838790893554	60618	14370500
48.288433074951171	4.039524078369140	60618	14370800
48.288928985595703	4.039140701293945	60618	14371000
48.289421081542968	4.038626194000244	60618	14371300
48.289829254150390	4.038070201873779	60618	14371500
48.290229797363281	4.037411212921142	60618	14371800
48.290580749511718	4.036791801452636	60618	14372000
48.290931701660156	4.036192893981933	60618	14372200
48.291282653808593	4.035600662231445	60618	14372500
48.291687011718750	4.034908294677734	60618	14372700
48.292030334472656	4.034310817718505	60618	14373000
48.292434692382812	4.033581256866455	60618	14373200
48.292789459228515	4.032965660095214	60618	14373500
48.293228149414062	4.032287597656250	60618	14373700
48.293636322021484	4.031771183013916	60618	14374000
48.294143676757812	4.031221389770507	60618	14374200
48.294616699218750	4.030796527862548	60618	14374500
48.295154571533203	4.030360221862792	60618	14374700
48.295616149902343	4.029989242553710	60618	14374900
48.296100616455078	4.029595851898193	60618	14375200
