50.804782867431640	4.342169761657714	85.699996948242187	0	8104817
50.804855346679687	4.342361927032470	85.699996948242187	0	8104917
50.804702758789062	4.342517852783203	85.699996948242187	0	8105117
50.804706573486328	4.342328071594238	85.699996948242187	0	8105217
50.804706573486328	4.342328071594238	85.699996948242187	180618	8105217
50.804748535156250	4.342367172241210	85.699996948242187	180618	8105317
50.804775238037109	4.342298030853271	85.699996948242187	180618	8105417
50.804737091064453	4.342154979705810	85.699996948242187	180618	8105517
50.804706573486328	4.342249870300292	85.699996948242187	180618	8105617
50.804771423339843	4.342072963714599	85.699996948242187	180618	8105717
50.804771423339843	4.342072963714599	85.699996948242187	180618	8105717
50.804794311523437	4.342226982116699	85.699996948242187	180618	8105817
50.804759979248046	4.342226982116699	85.699996948242187	180618	8105917
50.804786682128906	4.342216968536376	85.699996948242187	180618	8110017
50.804794311523437	4.342199802398681	85.699996948242187	180618	8110117
50.804805755615234	4.342197895050048	85.699996948242187	180618	8110217
50.804805755615234	4.342197895050048	85.699996948242187	180618	8110217
50.804798126220703	4.342192173004150	85.699996948242187	180618	8110317
50.804763793945312	4.342182159423828	85.699996948242187	180618	8110417
50.804721832275390	4.342150211334228	85.699996948242187	180618	8110517
50.804653167724609	4.342113018035888	85.699996948242187	180618	8110617
50.804576873779296	4.342066764831542	85.699996948242187	180618	8110717
50.804576873779296	4.342066764831542	85.699996948242187	180618	8110717
50.804496765136718	4.342014789581298	85.699996948242187	180618	8110817
50.804420471191406	4.341955184936523	85.699996948242187	180618	8110917
50.804328918457031	4.341887950897216	85.699996948242187	180618	8111017
50.804233551025390	4.341822147369384	85.699996948242187	180618	8111117
50.804130554199218	4.341760158538818	85.699996948242187	180618	8111217
50.804130554199218	4.341760158538818	85.699996948242187	180618	8111217
50.804031372070312	4.341698169708251	85.699996948242187	180618	8111317
50.803936004638671	4.341638088226318	85.699996948242187	180618	8111417
50.803840637207031	4.341578006744384	85.699996948242187	180618	8111517
50.803749084472656	4.341519832611083	85.699996948242187	180618	8111617
50.803661346435546	4.341463088989257	85.699996948242187	180618	8111717
50.803661346435546	4.341463088989257	85.699996948242187	180618	8111717
50.803585052490234	4.341403007507324	85.699996948242187	180618	8111817
50.803512573242187	4.341338157653808	85.699996948242187	180618	8111917
50.803451538085937	4.341285228729248	85.699996948242187	180618	8112017
50.803394317626953	4.341245174407958	85.699996948242187	180618	8112117
50.803344726562500	4.341213226318359	85.699996948242187	180618	8112217
50.803344726562500	4.341213226318359	85.699996948242187	180618	8112217
50.803295135498046	4.341185092926025	85.699996948242187	180618	8112317
50.803264617919921	4.341162204742431	85.699996948242187	180618	8112417
50.803230285644531	4.341139793395996	85.699996948242187	180618	8112517
